file_name,CPU,label,Avg_ARITHMETIC,Avg_BITFIELD,Avg_BOOLEAN,Avg_BRANCHING,Avg_CFG_EDGES,Avg_CFG_EDGE_TO_NODE_RATIO,Avg_CFG_NODES,Avg_DATA_MOVING,Avg_EXTENSION,Avg_FLOATING_POINT,Avg_FLOATING_POINT_COMPARE,Avg_FLOATING_POINT_CONVERSION,Avg_FUNCTION_IN_DEGREE,Avg_FUNCTION_OUT_DEGREE,Avg_INTEGER_COMPARISON,Avg_LOGICAL,Avg_MANAGED,Avg_MISC,Avg_TOTAL_OPS,Avg_UNRECOGNIZED_OPS,Total_ARITHMETIC,Total_BITFIELD,Total_BOOLEAN,Total_BRANCHING,Total_CFG_EDGES,Total_CFG_EDGE_TO_NODE_RATIO,Total_CFG_NODES,Total_DATA_MOVING,Total_EXTENSION,Total_FLOATING_POINT,Total_FLOATING_POINT_COMPARE,Total_FLOATING_POINT_CONVERSION,Total_FUNCTION_IN_DEGREE,Total_FUNCTION_OUT_DEGREE,Total_INTEGER_COMPARISON,Total_LOGICAL,Total_MANAGED,Total_MISC,Total_TOTAL_OPS,Total_UNRECOGNIZED_OPS,Total_functions
30ce5f7c33dd9461cba5a69a7b52fcd4b061ca0ac8e836eaa2ffb8d319a4fb7e,Advanced Micro Devices X86-64,benign,0.25,0,0,1.875,0.5,0.125,1.5,2.125,0.5,0,0,0,0.25,0.625,0.125,0.125,0,0,5,0,2,0,0,15,4,1.0,12,17,4,0,0,0,2,5,1,1,0,0,40,0,8
3056558ee55ec6059321264d4f33dd60dd8b22fb19d5d8a8218e4f1f4e2c56f1,Advanced Micro Devices X86-64,benign,1.6153846153846154,0,0,4,3.8461538461538463,0.5272435897435898,3.3076923076923075,2.8461538461538463,1.4615384615384615,0,0,0,0.7692307692307693,1.7692307692307692,1,0.07692307692307693,0,0,11,0,21,0,0,52,50,6.854166666666667,43,37,19,0,0,0,10,23,13,1,0,0,143,0,13
30f239b024619f7e8a4158c5d80c523533f5893180cb80577befe4ce1cfcae95,Advanced Micro Devices X86-64,benign,2.0588235294117645,0,0,5.117647058823529,5.176470588235294,0.8600922722029989,4.588235294117647,7.588235294117647,3.5294117647058822,0,0,0,0.5294117647058824,1.3529411764705883,1.2352941176470589,0.23529411764705882,0,0,19.764705882352942,0,35,0,0,87,88,14.62156862745098,78,129,60,0,0,0,9,23,21,4,0,0,336,0,17
3015c4fc7be3238ad15eb443e88801c1020ed2b9e69f69eaba1acc02308e5d29,Advanced Micro Devices X86-64,benign,3.5384615384615383,0,0.07692307692307693,7.230769230769231,7,0.5691208791208792,6,18.076923076923077,8.076923076923077,0,0,0,0.38461538461538464,2.6923076923076925,1.7692307692307692,0.07692307692307693,0,0,38.84615384615385,0,46,0,1,94,91,7.398571428571429,78,235,105,0,0,0,5,35,23,1,0,0,505,0,13
3006cd52e85c16c77d8495bf30f6ce66c0ffeaf4d416f5a786155bdc477d52ba,Advanced Micro Devices X86-64,benign,1,0,0,3.7142857142857144,2.2142857142857144,0.38537414965986394,2.857142857142857,1.9285714285714286,0.7142857142857143,0,0,0,0.7142857142857143,1.2142857142857142,0.8571428571428571,0.14285714285714285,0,0,8.357142857142858,0,14,0,0,52,31,5.395238095238096,40,27,10,0,0,0,10,17,12,2,0,0,117,0,14
306bfa72613d2d096bd311c35c6db362d87b47f4a2d4a914738540cea7ae3f8b,Advanced Micro Devices X86-64,benign,13.7,0,0,16,24.7,0.3682462927143778,17.5,28,32.6,0,0,0,0.3,0.7,8.4,2.4,0,0,101.1,0,137,0,0,160,247,3.6824629271437783,175,280,326,0,0,0,3,7,84,24,0,0,1011,0,10
308694e4845b3deb64aa3fef16a805befd4e1f0c73c3dd5f6ecd579dbaec801e,Advanced Micro Devices X86-64,benign,14.1,0,0,16.8,26,0.4704856787048568,18.1,28.6,34.9,0,0,0,0.3,0.7,9,2.5,0,0,105.9,0,141,0,0,168,260,4.704856787048568,181,286,349,0,0,0,3,7,90,25,0,0,1059,0,10
3075ccde8510013154ab0025b7301d8a258605a9ac55a0539b63ad36cbd2a952,Advanced Micro Devices X86-64,benign,17.88888888888889,0,0,24.11111111111111,39.22222222222222,0.4151104886399004,26.22222222222222,43.55555555555556,44.44444444444444,0,0,0,0.2222222222222222,0.6666666666666666,13.666666666666666,2.6666666666666665,0,0,146.33333333333334,0,161,0,0,217,353,3.7359943977591037,236,392,400,0,0,0,2,6,123,24,0,0,1317,0,9
304f50ca953d2b660bb80839ff5ad8f5db1f8d0f444c790110b62455c1d929d0,Advanced Micro Devices X86-64,benign,14.1,0,0,16.8,26,0.4704856787048568,18.1,28.6,34.9,0,0,0,0.3,0.7,9,2.5,0,0,105.9,0,141,0,0,168,260,4.704856787048568,181,286,349,0,0,0,3,7,90,25,0,0,1059,0,10
302bbcfa5e43c68d2ba35ea5ca21e50ad28538d3561a1fad46154a12c83a747a,Advanced Micro Devices X86-64,benign,14.1,0,0,16.8,26,0.4704856787048568,18.1,28.6,34.9,0,0,0,0.3,0.7,9,2.5,0,0,105.9,0,141,0,0,168,260,4.704856787048568,181,286,349,0,0,0,3,7,90,25,0,0,1059,0,10
305688efbd8dae0c6339e3b1c93754b8990aeb4e80036bc8e6eed56fe576430c,Advanced Micro Devices X86-64,benign,11.6,0,0,14.6,22.6,0.3663495419309373,16.3,27.9,33.2,0,0,0,0.3,0.7,7.3,2.4,0,0,97,0,116,0,0,146,226,3.663495419309373,163,279,332,0,0,0,3,7,73,24,0,0,970,0,10
30a4e5cad92df33fca5cc6ed6a9bde86ecd61d549c4eb5ac9e6bee5a8f51f7cc,Advanced Micro Devices X86-64,benign,4.214285714285714,0,0,11.642857142857142,13.428571428571429,0.636713243856101,8.428571428571429,28.857142857142858,13.714285714285714,0,0,0,0.7857142857142857,2.9285714285714284,4.285714285714286,0.14285714285714285,0,0,62.857142857142854,0,59,0,0,163,188,8.913985413985413,118,404,192,0,0,0,11,41,60,2,0,0,880,0,14
30be203df3476b3731dc7dde5544bd782f3de410e44b41728cccb872314fda1a,Advanced Micro Devices X86-64,benign,0.6666666666666666,0,0,4.25,3.5833333333333335,0.427020202020202,3.9166666666666665,3,0.9166666666666666,0,0,0,0.25,0.5833333333333334,2,0,0,0,10.833333333333334,0,8,0,0,51,43,5.124242424242424,47,36,11,0,0,0,3,7,24,0,0,0,130,0,12
306ca1dd2f19bb89ed784b5b7972fafbc7715e543f77a9030042790b012f484a,Advanced Micro Devices X86-64,benign,3.1818181818181817,0,0,6.2727272727272725,7.636363636363637,0.49797979797979797,6.090909090909091,17.09090909090909,5.818181818181818,0,0,0,0.45454545454545453,2,2.3636363636363638,0.09090909090909091,0,0,34.81818181818182,0,35,0,0,69,84,5.477777777777778,67,188,64,0,0,0,5,22,26,1,0,0,383,0,11
3005ebc95ce44d04569a7547661d1b4c7622ec992d243f471eac63d67f8b37a4,Advanced Micro Devices X86-64,benign,6.416666666666667,0,0,4.916666666666667,5.25,0.4393162393162393,4.583333333333333,31.583333333333332,9.083333333333334,0,0,0,0.5,1.8333333333333333,1.1666666666666667,3.5833333333333335,0,0,56.75,0,77,0,0,59,63,5.271794871794872,55,379,109,0,0,0,6,22,14,43,0,0,681,0,12
30cf638f4b5c08d8a73ea598de220a6ffca0249526a21deb87895b665e77585c,ARM,benign,0.42857142857142855,0,0,2.5714285714285716,1.4285714285714286,0.2857142857142857,2.2857142857142856,4,1.5714285714285714,0,0,0,0.14285714285714285,0.5714285714285714,0.5714285714285714,0,0,0,9.142857142857142,0,3,0,0,18,10,2.0,16,28,11,0,0,0,1,4,4,0,0,0,64,0,7
306f9f4d6ca27d44371c092c4d6175719bc0c6dab724b2fdfa7b290b75b2029c,ARM,benign,5.333333333333333,0,0,6.666666666666667,6.166666666666667,0.8310185185185185,5.166666666666667,6.833333333333333,7.166666666666667,0,0,0,0,0,2.8333333333333335,2.3333333333333335,0,0,31.166666666666668,0,32,0,0,40,37,4.986111111111111,31,41,43,0,0,0,0,0,17,14,0,0,187,0,6
3072ce631b75c86da91803cd9a2db18998f3c2176eec60d1d744b65fd2334eb8,ARM,benign,2.5,0,0,10.875,11.125,0.8893939393939394,7.875,22.875,6.25,0,0,0,0,3.625,3,0.5,0,0,46,0,20,0,0,87,89,7.115151515151515,63,183,50,0,0,0,0,29,24,4,0,0,368,0,8
3021cd41b8fefd3b73c4edc7808b24bdd5dd402e6fcdc75e6508e7aef1ebcee9,ARM,benign,3.5,0,0,3.6,3.4,0.5338528138528138,3.4,3.2,3,0,0,0,0.1,0.8,0.7,0,0,0,14,0,35,0,0,36,34,5.3385281385281385,34,32,30,0,0,0,1,8,7,0,0,0,140,0,10
308a0ff21966df7177791ea102bacdbfada2aadd936724e426dd5493b6c1fe1b,ARM,benign,0.8888888888888888,0,0,2.888888888888889,2.3333333333333335,0.4095238095238095,2.7777777777777777,2.888888888888889,1.2222222222222223,0,0,0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.1111111111111111,0,0,8.555555555555555,0,8,0,0,26,21,3.685714285714286,25,26,11,0,0,0,1,3,5,1,0,0,77,0,9
30bf95935e72892aae2b6409a64b1cbf8131c980ee374329650944766b4b2e65,ARM,benign,9.2,0,1.2,6.8,7.8,1.1266666666666667,6.2,15.8,9.6,0,0,0,0.2,0.2,4,0.2,0,0,46.8,0,46,0,6,34,39,5.633333333333333,31,79,48,0,0,0,1,1,20,1,0,0,234,0,5
c22387d4c915dbcabf8e37839493ece2e81fef98c043e173ff6dd39ed1f29e0d,Advanced Micro Devices X86-64,benign,0.15384615384615385,0,0,1.8461538461538463,0.6153846153846154,0.1794871794871795,1.5384615384615385,1.1538461538461537,0.3076923076923077,0,0,0,0.15384615384615385,0.5384615384615384,0.3076923076923077,0.07692307692307693,0,0,3.8461538461538463,0,2,0,0,24,8,2.333333333333333,20,15,4,0,0,0,2,7,4,1,0,0,50,0,13
c2cf6d2f08f6f8005117c2cca2cbfbad43ff2f7b742780aa7d9eb6d76766a6b3,Advanced Micro Devices X86-64,benign,3.9285714285714284,0,0.14285714285714285,13.142857142857142,16.357142857142858,0.7434103311654332,10.714285714285714,70.42857142857143,29.428571428571427,0,0,0,0.8571428571428571,3.142857142857143,5.428571428571429,1.0714285714285714,0,0,123.57142857142857,0,55,0,2,184,229,10.407744636316064,150,986,412,0,0,0,12,44,76,15,0,0,1730,0,14
c24b2469379cf90f374397799d48f1f67d8d6d97a2e47f55270851ba1658b42e,Advanced Micro Devices X86-64,benign,1.8666666666666667,0,0,5.066666666666666,4,0.6622222222222223,4.066666666666666,4.6,2.3333333333333335,0,0,0,0.13333333333333333,1.4,1.6,0.06666666666666667,0,0,15.533333333333333,0,28,0,0,76,60,9.933333333333334,61,69,35,0,0,0,2,21,24,1,0,0,233,0,15
c21d3d78db79b3a58738f53ca8003cb728965cccfe583b378d4698a6bbd3551f,Advanced Micro Devices X86-64,benign,13.9,0,0.2,16.4,24.7,0.531007255655143,17.9,26.5,30.4,0,0,0,0.5,0.8,8.4,2.5,0,0,98.3,0,139,0,2,164,247,5.31007255655143,179,265,304,0,0,0,5,8,84,25,0,0,983,0,10
c248ada6d2582e0fab54c5ec5920fc21ba60d36af4f302f82b347a3ef0457942,Advanced Micro Devices X86-64,benign,13.9,0,0.2,16.4,24.7,0.531007255655143,17.9,26.5,30.4,0,0,0,0.5,0.8,8.4,2.5,0,0,98.3,0,139,0,2,164,247,5.31007255655143,179,265,304,0,0,0,5,8,84,25,0,0,983,0,10
c230c9c6303d5ea43ddb9b29e2dc6c86aba3dc6005fdd0fb28ab834bb11c0245,Advanced Micro Devices X86-64,benign,13.9,0,0.2,16.4,24.7,0.531007255655143,17.9,26.5,30.4,0,0,0,0.5,0.8,8.4,2.5,0,0,98.3,0,139,0,2,164,247,5.31007255655143,179,265,304,0,0,0,5,8,84,25,0,0,983,0,10
c2617774e4789d06551d563d818c32934cbc9aee5bf40ec1654a7b5cad01ab4d,Advanced Micro Devices X86-64,benign,13.9,0,0.2,16.4,24.7,0.531007255655143,17.9,26.5,30.4,0,0,0,0.5,0.8,8.4,2.5,0,0,98.3,0,139,0,2,164,247,5.31007255655143,179,265,304,0,0,0,5,8,84,25,0,0,983,0,10
c2db25a2f795ce36efb578d6ebf7c66f6889bbb45401df7704ec0406aae5627a,Advanced Micro Devices X86-64,benign,13.6,0,0.2,15.4,23.1,0.4310492989597467,16.8,26.2,29.3,0,0,0,0.5,0.8,7.8,2.4,0,0,94.9,0,136,0,2,154,231,4.310492989597467,168,262,293,0,0,0,5,8,78,24,0,0,949,0,10
c279139b0b749377aebb99c97db122b19f1b9c10641a4050871958d655f6a1fe,Advanced Micro Devices X86-64,benign,13.9,0,0.2,16.4,24.7,0.531007255655143,17.9,26.5,30.4,0,0,0,0.5,0.8,8.4,2.5,0,0,98.3,0,139,0,2,164,247,5.31007255655143,179,265,304,0,0,0,5,8,84,25,0,0,983,0,10
c2c0fcc904da3a5efe4194934aafe46824e3e14bcc0d9e205c50e00b8600f3dd,Advanced Micro Devices X86-64,benign,13.9,0,0.2,16.4,24.7,0.531007255655143,17.9,26.5,30.4,0,0,0,0.5,0.8,8.4,2.5,0,0,98.3,0,139,0,2,164,247,5.31007255655143,179,265,304,0,0,0,5,8,84,25,0,0,983,0,10
c232e25c42bf6b51bebe25c4874ed011e7d19abdc18da1c089487d72c230dd0b,Advanced Micro Devices X86-64,benign,13,0,0,15.6,24,0.5359421280473913,17,25.9,29.6,0,0,0,0.5,0.8,7.8,2.5,0,0,94.4,0,130,0,0,156,240,5.359421280473912,170,259,296,0,0,0,5,8,78,25,0,0,944,0,10
c20795f7f0f90fb61c96eb487723af1a495ae1a71d45690a76f79ff97cfcba04,Advanced Micro Devices X86-64,benign,3.5454545454545454,0,0,4.545454545454546,5.363636363636363,0.44906204906204905,4.818181818181818,5.363636363636363,4,0,0,0,0.2727272727272727,1,1.8181818181818181,1.2727272727272727,0,0,20.545454545454547,0,39,0,0,50,59,4.93968253968254,53,59,44,0,0,0,3,11,20,14,0,0,226,0,11
c27f080b751623273546b9f403e8008bf474bc8f54248035f9d096aeb74f149f,Advanced Micro Devices X86-64,benign,3.9,0,0.2,5.9,5.7,0.24324324324324326,5.1,9,3.2,0,0,0,0.4,1.8,1.6,0.1,0,0,23.9,0,39,0,2,59,57,2.4324324324324325,51,90,32,0,0,0,4,18,16,1,0,0,239,0,10
c25abeaa9264c17b4c23fb3853d00e2db1ae13473161c55f18524f646734450e,ARM,benign,0.6,0,0,3.8,2.8,0.5066666666666666,3,6.8,2.4,0,0,0,0,0.6,1.2,0,0,0,14.8,0,3,0,0,19,14,2.533333333333333,15,34,12,0,0,0,0,3,6,0,0,0,74,0,5
c2d06747f62c941ad48868fe1780a73939ed6332c4c949a771195ab96b7637ab,ARM,benign,44,0,0,19,45,1.3636363636363635,33,30,49,0,0,0,0,0,12,4,0,0,158,0,44,0,0,19,45,1.3636363636363635,33,30,49,0,0,0,0,0,12,4,0,0,158,0,1
c2b36e59b21da90d10a5ba70551a39a4aaeecbccd3fe46fd00df4cf71ff2cbba,ARM,benign,1.3333333333333333,0,0,1.6666666666666667,0,0.0,1.3333333333333333,1,0.6666666666666666,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,5.333333333333333,0,4,0,0,5,0,0.0,4,3,2,0,0,0,0,0,1,1,0,0,16,0,3
c222538e44718fff55b6ebb8529e3762329133bd4e5aadc03b6c94c965ef7d94,ARM,benign,1,0,0,2.8,2,0.44,2.6,3.2,0.2,0,0,0,0,0.6,0.4,0,0,0,7.6,0,5,0,0,14,10,2.2,13,16,1,0,0,0,0,3,2,0,0,0,38,0,5
c29de82d4741cb424464e6652f9ff097b1889c5934185e2e66c1e50985ab1cd8,ARM,benign,2.6666666666666665,0,0,6.888888888888889,7.333333333333333,0.6611111111111111,6.111111111111111,14.11111111111111,8.11111111111111,0,0,0,0,0.8888888888888888,2.3333333333333335,3.4444444444444446,0,0,37.55555555555556,0,24,0,0,62,66,5.95,55,127,73,0,0,0,0,8,21,31,0,0,338,0,9
c26fb0504cf3c3db8e7884efcad590cfdd30fe91860d43ae58de86d198a8afc5,ARM,benign,5.285714285714286,0,0,5.714285714285714,4.857142857142857,0.7392290249433107,4.714285714285714,6.428571428571429,8.714285714285714,0,0,0,0,0,1.8571428571428572,10.428571428571429,0,0,38.42857142857143,0,37,0,0,40,34,5.174603174603175,33,45,61,0,0,0,0,0,13,73,0,0,269,0,7
c247138b559f07b5b89c4137bf15a20a1db3d56c56713aabdcf3069dc5b84c2d,ARM,benign,4,0,0,13.75,13.5,0.4076086956521739,13.5,50.25,7.25,0,0,0,0,1,3.75,5.5,0,0,84.5,0,16,0,0,55,54,1.6304347826086956,54,201,29,0,0,0,0,4,15,22,0,0,338,0,4
c2d195333263ff651e1aaa2548e3544999846b6a178b2deaf135c2d05bd4be3f,ARM,benign,21.5,0,0.25,21,24.5,0.6416666666666666,17,23,24,0,0,0,0,0,12.5,10.25,0,0,112.5,0,86,0,1,84,98,2.5666666666666664,68,92,96,0,0,0,0,0,50,41,0,0,450,0,4
c2b25803b3b0aaaa9e04d73a1a5ebd60ad560cb2236e2682031761b6ab450a15,ARM,benign,5.375,0,0,3.75,6.75,0.8812500000000001,6,7.125,6.25,0,0,0,0,0,0.875,3,0,0,26.375,0,43,0,0,30,54,7.050000000000001,48,57,50,0,0,0,0,0,7,24,0,0,211,0,8
c2429d07003daf04bf9c20d4259e01731b31042aecf95b24f64b07842312c5b5,ARM,benign,3.6,0,0,7,8.2,0.7663157894736842,6,17.4,0.4,0,0,0,0,2.6,1,0,0,0,29.4,0,18,0,0,35,41,3.831578947368421,30,87,2,0,0,0,0,13,5,0,0,0,147,0,5
c2f548195b219374e4ec68c23085c193c810ebc61d0d9de1120c7ca80dc33963,ARM,benign,1,0,0,3,2.5,0.55,2.75,4,0.25,0,0,0,0,0.75,0.5,0,0,0,8.75,0,4,0,0,12,10,2.2,11,16,1,0,0,0,0,3,2,0,0,0,35,0,4
c6d4862431c3ef1f48bf4a51308b9720a4c1b52439ee6eb8dee1b50ef7866021,Advanced Micro Devices X86-64,benign,0.25,0,0,2.125,0.5,0.20833333333333331,1.5,2,0.625,0,0,0,0.5,0.75,0.125,0.125,0,0,5.25,0,2,0,0,17,4,1.6666666666666665,12,16,5,0,0,0,4,6,1,1,0,0,42,0,8
c6921d6422131183ddb631493f27f1c2d6106650a39f31cbf455e0f595abb3fe,Advanced Micro Devices X86-64,benign,1.4545454545454546,0,0,3.4545454545454546,3,0.4935064935064935,2.909090909090909,3.090909090909091,1.4545454545454546,0,0,0,0.7272727272727273,1.4545454545454546,0.7272727272727273,0,0,0,10.181818181818182,0,16,0,0,38,33,5.428571428571429,32,34,16,0,0,0,8,16,8,0,0,0,112,0,11
c6700452ef700d332a85a256278959aa8dfe05223c6e9f8e9a17eb1eec1dbd1d,Advanced Micro Devices X86-64,benign,2,0,0.23076923076923078,6.230769230769231,6.3076923076923075,0.6262820512820513,5.3076923076923075,11.153846153846153,5.461538461538462,0,0,0,0.7692307692307693,1.7692307692307692,1.8461538461538463,1.9230769230769231,0,0,28.846153846153847,0,26,0,3,81,82,8.141666666666666,69,145,71,0,0,0,10,23,24,25,0,0,375,0,13
c67b58bc223d924ecfb90cca2193631f06f9ae20f0d719535c04792c5f5bdfc3,Advanced Micro Devices X86-64,benign,6.153846153846154,0,0,7.615384615384615,12.076923076923077,0.6207343381256425,9.076923076923077,11.23076923076923,6.769230769230769,0,0,0,0.23076923076923078,1.3846153846153846,3.5384615384615383,0.15384615384615385,0,0,35.46153846153846,0,80,0,0,99,157,8.069546395633353,118,146,88,0,0,0,3,18,46,2,0,0,461,0,13
c6f9f2ef3bca51ff9aac3e192247cf2f26722526df2ac1ca3fd31482ddd9c940,Advanced Micro Devices X86-64,benign,13.9,0,0.2,16.4,24.7,0.531007255655143,17.9,26.5,30.4,0,0,0,0.5,0.8,8.4,2.5,0,0,98.3,0,139,0,2,164,247,5.31007255655143,179,265,304,0,0,0,5,8,84,25,0,0,983,0,10
c69047a45def746e7f538a1d6b1e7e80adb15122a2316bdf2c74231c33c5659b,Advanced Micro Devices X86-64,benign,13.9,0,0.2,16.4,24.7,0.531007255655143,17.9,26.5,30.4,0,0,0,0.5,0.8,8.4,2.5,0,0,98.3,0,139,0,2,164,247,5.31007255655143,179,265,304,0,0,0,5,8,84,25,0,0,983,0,10
c6fd250cb9b1431d74047b1bc0d3ed4d527e524d53cefca2c1ed37c977df428d,Advanced Micro Devices X86-64,benign,13.6,0,0.2,15.4,23.1,0.4310492989597467,16.8,26.2,29.3,0,0,0,0.5,0.8,7.8,2.4,0,0,94.9,0,136,0,2,154,231,4.310492989597467,168,262,293,0,0,0,5,8,78,24,0,0,949,0,10
c64a0b30b56296f853690ec9488333429d66ca2ad3ca7720b9e4998ccf6a5e94,Advanced Micro Devices X86-64,benign,13.9,0,0.2,16.4,24.7,0.531007255655143,17.9,26.5,30.4,0,0,0,0.5,0.8,8.4,2.5,0,0,98.3,0,139,0,2,164,247,5.31007255655143,179,265,304,0,0,0,5,8,84,25,0,0,983,0,10
c6fa4f04c75255c5b84224ba1b888a1a96ec3c53b99da24a8622ca2e77ceeb72,Advanced Micro Devices X86-64,benign,17.88888888888889,0,0,24.11111111111111,39.22222222222222,0.4151104886399004,26.22222222222222,43.55555555555556,44.44444444444444,0,0,0,0.2222222222222222,0.6666666666666666,13.666666666666666,2.6666666666666665,0,0,146.33333333333334,0,161,0,0,217,353,3.7359943977591037,236,392,400,0,0,0,2,6,123,24,0,0,1317,0,9
c641c44610fe3ea76c18a62bd7cac62c23d716130a28c141bbabd37f5cf4c077,Advanced Micro Devices X86-64,benign,14.1,0,0,16.8,26,0.4704856787048568,18.1,28.6,34.9,0,0,0,0.3,0.7,9,2.5,0,0,105.9,0,141,0,0,168,260,4.704856787048568,181,286,349,0,0,0,3,7,90,25,0,0,1059,0,10
c6de64d3998c566744d710ab4a3064930b6d2cbfd0276baf1536b07839349b1b,Advanced Micro Devices X86-64,benign,13,0,0,15.8,24.6,0.465044814340589,17.7,29.5,34.1,0,0,0,0.3,0.7,8.2,2.5,0,0,103.1,0,130,0,0,158,246,4.65044814340589,177,295,341,0,0,0,3,7,82,25,0,0,1031,0,10
c6364425938f45b038e2d23f4d853d96e0ba5832011fa688f0409dcd3f105755,Advanced Micro Devices X86-64,benign,13.7,0,0,16,24.7,0.3682462927143778,17.5,28,32.6,0,0,0,0.3,0.7,8.4,2.4,0,0,101.1,0,137,0,0,160,247,3.6824629271437783,175,280,326,0,0,0,3,7,84,24,0,0,1011,0,10
c611f6a587b81200a04bd3db0e7d8e43f833d0623b65b748b249940483a78844,Advanced Micro Devices X86-64,benign,1.2307692307692308,0,0,3.8461538461538463,3.3076923076923075,0.5113122171945701,2.923076923076923,7,1.0769230769230769,0,0,0,0.7692307692307693,2.5384615384615383,0.46153846153846156,0.15384615384615385,0,0,13.76923076923077,0,16,0,0,50,43,6.647058823529411,38,91,14,0,0,0,10,33,6,2,0,0,179,0,13
c617b4b0c6ea58fa76c20560fa5b343d8cac1fc9c91a32d4a66b3ee65d27d4ad,ARM,benign,1,0,0,3,2,1.0,2,0.5,0,0,0,0,0,0,0,0,0,0,4.5,0,2,0,0,6,4,2.0,4,1,0,0,0,0,0,0,0,0,0,0,9,0,2
c66f7d7497dfb68873d62dc122f22b3c8a9abfe0aca4cdeee8612a5b85a4f807,ARM,benign,5,0,0,4,4.333333333333333,0.48148148148148145,4.333333333333333,5,5,0,0,0,0,0,2.3333333333333335,0.6666666666666666,0,0,22,0,15,0,0,12,13,1.4444444444444444,13,15,15,0,0,0,0,0,7,2,0,0,66,0,3
c61568d4b8a0c96153397d67f90e28fedf95624d563aa229601ad5e296d057ab,ARM,benign,6.25,0,0,5.75,6.75,0.7291666666666666,5.5,8,6,0,0,0,0,0,3,3,0,0,32,0,25,0,0,23,27,2.9166666666666665,22,32,24,0,0,0,0,0,12,12,0,0,128,0,4
c6f356e9cfd54107fcee7baa6ce7f7d5888f95cf130c618e09924b5b3af9b5dd,ARM,benign,3,0,0,4.333333333333333,4.5,0.6805555555555556,3.6666666666666665,2.6666666666666665,1,0,0,0,0.5,1.8333333333333333,1.1666666666666667,0,0,0,12.166666666666666,0,18,0,0,26,27,4.083333333333333,22,16,6,0,0,0,3,11,7,0,0,0,73,0,6
c62c00b8c457d7d2dbe03c41b5a7d2865deb311c84db3737b82274f611093979,ARM,benign,7.5,0,0.25,7,8.75,0.625,8,8.75,4.25,0,0,0,0,0,1.5,0,0,0,29.25,0,30,0,1,28,35,2.5,32,35,17,0,0,0,0,0,6,0,0,0,117,0,4
c6a0c92e195744264689b6d1a01eeebf2797b628b5bcaafc2d313fb8ae935bac,ARM,benign,4.2,0,0,14.2,14,0.6494949494949496,12.8,44,7,0,0,0,0,1.2,3.8,5.2,0,0,78.4,0,21,0,0,71,70,3.2474747474747474,64,220,35,0,0,0,0,6,19,26,0,0,392,0,5
c64ad4cd7ece9fddeb8f051798be68e72d935e42b94f9791311a1a8d6302ed3d,ARM,benign,4.7272727272727275,0,0,5.636363636363637,6.545454545454546,0.8976190476190476,5.636363636363637,6.090909090909091,4.818181818181818,0,0,0,0.45454545454545453,0.45454545454545453,2.6363636363636362,0.8181818181818182,0,0,24.727272727272727,0,52,0,0,62,72,9.873809523809523,62,67,53,0,0,0,5,5,29,9,0,0,272,0,11
c6eb588307e356a3fd26c42f2ee6cea79e53b2f7e24134b1c15eb11a63157f86,ARM,benign,4.333333333333333,0,0,6.666666666666667,7.666666666666667,0.6627680311890838,6.166666666666667,16.5,7.166666666666667,0,0,0,0,1.1666666666666667,2.5,0,0,0,37.166666666666664,0,26,0,0,40,46,3.976608187134503,37,99,43,0,0,0,0,7,15,0,0,0,223,0,6
c6102e4f9a83c6194b4a48e7313034f98028adb6e872858411d8c0b8f0d754f4,ARM,benign,8.454545454545455,0,0,7.545454545454546,8.454545454545455,0.7692673488128033,6.636363636363637,26.272727272727273,17.09090909090909,0,0,0,0.5454545454545454,2.1818181818181817,2.727272727272727,0.09090909090909091,0,0,62.18181818181818,0,93,0,0,83,93,8.461940836940837,73,289,188,0,0,0,6,24,30,1,0,0,684,0,11
c69d33d58a6aa6388afcbef47ca7d812a25d264a153d8747203dd6c005ff6e33,ARM,benign,0.6666666666666666,0,0,1.6666666666666667,1,0.3333333333333333,1.6666666666666667,0.8333333333333334,0,0,0,0,0.5,1,0.16666666666666666,0,0,0,3.3333333333333335,0,4,0,0,10,6,2.0,10,5,0,0,0,0,3,6,1,0,0,0,20,0,6
c609c74c82ac4a6cee764ecdea2bed1db18feb1e4ba11520554c30a0a7fcac7f,ARM,benign,6.333333333333333,0,0,6.333333333333333,5.833333333333333,0.8240740740740741,5.333333333333333,8,7.333333333333333,0,0,0,0,0,2.8333333333333335,2.3333333333333335,0,0,33.166666666666664,0,38,0,0,38,35,4.944444444444445,32,48,44,0,0,0,0,0,17,14,0,0,199,0,6
c8ef1d2713858cf7b54661dbef9d712d08dc7de0394e2a8e460bb13a703bad8f,Advanced Micro Devices X86-64,benign,0,0,0,3.5,2.5,0.625,2.5,3,0.5,0,0,0,1.25,1.25,0.5,0,0,0,7.5,0,0,0,0,14,10,2.5,10,12,2,0,0,0,5,5,2,0,0,0,30,0,4
c8f65ae9a2702dc20133bc7f5fd26ff51771323a8bfc8689467d5798d6967ae3,Advanced Micro Devices X86-64,benign,1.4615384615384615,0,0,3.923076923076923,3.4615384615384617,0.5288461538461539,2.8461538461538463,3.3846153846153846,1.3076923076923077,0,0,0,0.7692307692307693,1.8461538461538463,0.8461538461538461,0,0,0,10.923076923076923,0,19,0,0,51,45,6.875,37,44,17,0,0,0,10,24,11,0,0,0,142,0,13
